"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 15:36:18.1",31158,1,10,5.12,-0.27,-0.26,34.91,5.127114
"2025-09-23 15:36:18.15",31159,2,38,5.72,-0.2,-0.14,34.89,5.723496
"2025-09-23 15:36:18.2",31160,3,0,5.59,0.08,0.14,34.91,5.590572
"2025-09-23 15:36:18.25",31161,4,0,5.89,-0.1,-0.01,34.92,5.890849
"2025-09-23 15:36:18.3",31162,5,0,5.95,-0.15,0.01,34.9,5.95189
"2025-09-23 15:36:18.35",31163,6,1,6.23,0.02,0.1,34.92,6.230032
"2025-09-23 15:36:18.4",31164,1,10,6.29,-0.29,0.16,34.9,6.296682
"2025-09-23 15:36:18.45",31165,2,38,6.26,-0.3,0.02,34.9,6.267185
"2025-09-23 15:36:18.5",31166,3,0,6.15,0.4,-0.04,34.9,6.162994
"2025-09-23 15:36:18.55",31167,4,0,6,0.57,-0.09,34.9,6.027014
"2025-09-23 15:36:18.6",31168,5,0,5.79,-0.11,-0.08,34.91,5.791045
"2025-09-23 15:36:18.65",31169,6,1,6.21,0.04,0,34.89,6.210129
"2025-09-23 15:36:18.7",31170,1,10,5.95,0.02,0.08,34.9,5.950033
"2025-09-23 15:36:18.75",31171,2,38,5.94,0.18,0.1,34.91,5.942727
"2025-09-23 15:36:18.8",31172,3,0,5.89,-0.12,0.1,34.9,5.891222
"2025-09-23 15:36:18.85",31173,4,0,6.06,-0.21,0.24,34.88,6.063638
"2025-09-23 15:36:18.9",31174,5,0,5.99,-0.18,0.1,34.91,5.992704
"2025-09-23 15:36:18.95",31175,6,1,6.17,-0.2,-0.12,34.9,6.173241
"2025-09-23 15:36:19",31176,1,10,5.89,0.04,-0.31,34.91,5.890135
"2025-09-23 15:36:19.05",31177,2,38,5.8,-0.13,0.05,34.93,5.801457
"2025-09-23 15:36:19.1",31178,3,0,6.03,-0.13,0.07,34.89,6.031401
"2025-09-23 15:36:19.15",31179,4,0,6,0.14,-0.02,34.9,6.001633
"2025-09-23 15:36:19.2",31180,5,0,6.12,-0.02,-0.11,34.92,6.120033
"2025-09-23 15:36:19.25",31181,6,1,5.58,-0.1,0.08,34.9,5.580896
"2025-09-23 15:36:19.3",31182,1,10,5.58,0.04,0.24,34.91,5.580144
"2025-09-23 15:36:19.35",31183,2,38,5.83,-0.18,0.13,34.92,5.832778
"2025-09-23 15:36:19.4",31184,3,0,6.21,-0.2,-0.08,34.92,6.21322
"2025-09-23 15:36:19.45",31185,4,0,5.96,0.19,0.09,34.91,5.963028
"2025-09-23 15:36:19.5",31186,5,0,5.94,-0.14,-0.18,34.91,5.94165
"2025-09-23 15:36:19.55",31187,6,1,5.56,0.03,-0.07,34.91,5.560081
"2025-09-23 15:36:19.6",31188,1,10,5.59,-0.11,0.08,34.9,5.591082
"2025-09-23 15:36:19.65",31189,2,38,5.85,0.55,-0.03,34.9,5.875798
"2025-09-23 15:36:19.7",31190,3,0,6.18,-0.11,-0.24,34.88,6.180979
"2025-09-23 15:36:19.75",31191,4,0,5.98,-0.19,-0.11,34.89,5.983018
"2025-09-23 15:36:19.8",31192,5,0,5.95,-0.09,0.23,34.87,5.95068
"2025-09-23 15:36:19.85",31193,6,1,5.83,0.18,-0.04,34.92,5.832778
"2025-09-23 15:36:19.9",31194,1,10,5.85,-0.11,-0.23,34.9,5.851034
"2025-09-23 15:36:19.95",31195,2,38,5.72,-0.27,0.16,34.88,5.726368
"2025-09-23 15:36:20",31196,3,0,5.76,0.1,-0.2,34.9,5.760868
"2025-09-23 15:36:20.05",31197,4,0,5.64,0.43,0.07,34.89,5.656368
"2025-09-23 15:36:20.1",31198,5,0,5.44,-0.23,0.14,34.91,5.44486
"2025-09-23 15:36:20.15",31199,6,1,5.2,0.32,0.08,34.89,5.209836
"2025-09-23 15:36:20.2",31200,1,10,4.96,-0.11,-0.07,34.91,4.96122
"2025-09-23 15:36:20.25",31201,2,38,4.94,0.2,-0.19,34.9,4.944047
"2025-09-23 15:36:20.3",31202,3,0,4.44,-0.36,-0.55,34.91,4.454571
"2025-09-23 15:36:20.35",31203,4,0,4.51,0.33,-0.43,34.92,4.522057
"2025-09-23 15:36:20.4",31204,5,0,4.61,0.26,-0.61,34.91,4.617326
"2025-09-23 15:36:20.45",31205,6,1,4.74,-0.15,-0.53,34.89,4.742372
"2025-09-23 15:36:20.5",31206,1,10,5.53,0.22,-0.07,34.91,5.534375
"2025-09-23 15:36:20.55",31207,2,38,5.25,0.55,0.11,34.87,5.278731
"2025-09-23 15:36:20.6",31208,3,0,5.72,-0.1,0.36,34.89,5.720874
"2025-09-23 15:36:20.65",31209,4,0,5.84,-0.73,0.25,34.9,5.885448
"2025-09-23 15:36:20.7",31210,5,0,5.64,-0.71,-0.24,34.9,5.684514
"2025-09-23 15:36:20.75",31211,6,1,6.2,-0.17,-0.17,34.89,6.20233
"2025-09-23 15:36:20.8",31212,1,10,5.88,0.06,-0.07,34.91,5.880306
"2025-09-23 15:36:20.85",31213,2,38,5.54,0.4,-0.34,34.91,5.554422
"2025-09-23 15:36:20.9",31214,3,0,5.5,0.02,0.01,34.91,5.500036
"2025-09-23 15:36:20.95",31215,4,0,5.73,-0.15,0.2,34.88,5.731963
"2025-09-23 15:36:21",31216,5,0,5.73,-0.15,0.06,34.89,5.731963
"2025-09-23 15:36:21.05",31217,6,1,5.83,-0.14,0.19,34.9,5.831681
"2025-09-23 15:36:21.1",31218,1,10,5.88,0.05,0.26,34.89,5.880213
"2025-09-23 15:36:21.15",31219,2,38,5.29,0.29,-0.25,34.94,5.297943
"2025-09-23 15:36:21.2",31220,3,0,4.7,-0.42,-0.7,34.89,4.718728
"2025-09-23 15:36:21.25",31221,4,0,5.46,0.23,0.18,34.9,5.464842
"2025-09-23 15:36:21.3",31222,5,0,5.82,-0.45,-0.25,34.89,5.837371
"2025-09-23 15:36:21.35",31223,6,1,6.03,-0.49,0.19,34.9,6.049876
"2025-09-23 15:36:21.4",31224,1,10,6.01,-0.34,0.37,34.88,6.01961
"2025-09-23 15:36:21.45",31225,2,38,5.27,-0.02,0.05,34.9,5.270038
"2025-09-23 15:36:21.5",31226,3,0,4.77,0.48,-1.05,34.88,4.79409
"2025-09-23 15:36:21.55",31227,4,0,5.6,0.54,-0.3,34.9,5.625975
"2025-09-23 15:36:21.6",31228,5,0,5.71,0.19,-0.2,34.91,5.71316
"2025-09-23 15:36:21.65",31229,6,1,5.87,-0.17,0.01,34.91,5.872461
"2025-09-23 15:36:21.7",31230,1,10,5.77,0.04,-0.19,34.9,5.770139
"2025-09-23 15:36:21.75",31231,2,38,5.73,0.02,-0.23,34.9,5.730035
"2025-09-23 15:36:21.8",31232,3,0,5.51,0.21,-0.44,34.88,5.514
"2025-09-23 15:36:21.85",31233,4,0,5.36,0.3,-0.32,34.91,5.368389
"2025-09-23 15:36:21.9",31234,5,0,5.64,-0.15,-0.12,34.92,5.641994
"2025-09-23 15:36:21.95",31235,6,1,5.58,-0.12,0.02,34.89,5.58129
"2025-09-23 15:36:22",31236,1,10,5.81,0.01,-0.08,34.87,5.810008
"2025-09-23 15:36:22.05",31237,2,38,5.46,0.02,0.19,34.89,5.460037
"2025-09-23 15:36:22.1",31238,3,0,5.67,0.16,0.28,34.9,5.672257
"2025-09-23 15:36:22.15",31239,4,0,5.31,0.23,0.27,34.88,5.314979
"2025-09-23 15:36:22.2",31240,5,0,5.57,0.4,0.25,34.89,5.584344
"2025-09-23 15:36:22.25",31241,6,1,5.91,-0.09,-0.06,34.92,5.910685
"2025-09-23 15:36:22.3",31242,1,10,5.81,0.22,0.23,34.88,5.814164
"2025-09-23 15:36:22.35",31243,2,38,4.76,0.08,-0.51,34.91,4.760672
"2025-09-23 15:36:22.4",31244,3,0,4.81,-0.2,-0.72,34.88,4.814156
"2025-09-23 15:36:22.45",31245,4,0,4.61,-0.43,-0.14,34.89,4.630011
"2025-09-23 15:36:22.5",31246,5,0,4.55,-0.49,-0.45,34.89,4.576309
"2025-09-23 15:36:22.55",31247,6,1,4.52,-0.09,-0.31,34.87,4.520896
"2025-09-23 15:36:22.6",31248,1,10,4.69,0.18,-0.36,34.9,4.693453
"2025-09-23 15:36:22.65",31249,2,38,5.31,-0.16,-0.48,34.88,5.31241
"2025-09-23 15:36:22.7",31250,3,0,5.59,0.4,-0.07,34.89,5.604293
"2025-09-23 15:36:22.75",31251,4,0,5.86,-0.15,0.14,34.92,5.86192
"2025-09-23 15:36:22.8",31252,5,0,6.33,0,0.03,34.9,6.33
"2025-09-23 15:36:22.85",31253,6,1,6.19,-0.17,0,34.9,6.192334
"2025-09-23 15:36:22.9",31254,1,10,5.99,0.06,-0.08,34.9,5.9903
"2025-09-23 15:36:22.95",31255,2,38,5.85,-0.14,0.11,34.9,5.851675
"2025-09-23 15:36:23",31256,3,0,5.86,-0.11,0.11,34.9,5.861032
"2025-09-23 15:36:23.05",31257,4,0,5.47,0.31,0.02,34.9,5.478777
"2025-09-23 15:36:23.1",31258,5,0,5.79,0,0.18,34.89,5.79
"2025-09-23 15:36:23.15",31259,6,1,5.68,0.19,0.09,34.9,5.683176
"2025-09-23 15:36:23.2",31260,1,10,5.79,0.04,-0.03,34.88,5.790138
"2025-09-23 15:36:23.25",31261,2,38,5.75,-0.17,0.01,34.89,5.752512
"2025-09-23 15:36:23.3",31262,3,0,5.91,-0.16,0.22,34.9,5.912165
"2025-09-23 15:36:23.35",31263,4,0,5.76,-0.45,-0.5,34.91,5.777551
"2025-09-23 15:36:23.4",31264,5,0,5.72,-0.2,-0.28,34.89,5.723496
"2025-09-23 15:36:23.45",31265,6,1,5.93,-0.17,0.23,34.89,5.932436
"2025-09-23 15:36:23.5",31266,1,10,5.45,0.04,0.24,34.9,5.450147
"2025-09-23 15:36:23.55",31267,2,38,6.07,-0.43,0.47,34.9,6.085212
"2025-09-23 15:36:23.6",31268,3,0,5.91,-0.52,-0.04,34.9,5.932832
"2025-09-23 15:36:23.65",31269,4,0,5.18,0.34,0.13,34.89,5.191146
"2025-09-23 15:36:23.7",31270,5,0,5.52,0.13,0.33,34.91,5.521531
"2025-09-23 15:36:23.75",31271,6,1,5.42,0.5,0.15,34.91,5.443014
"2025-09-23 15:36:23.8",31272,1,10,5.32,0.62,-0.18,34.88,5.356006
"2025-09-23 15:36:23.85",31273,2,38,6.02,-0.79,0.39,34.91,6.071614
"2025-09-23 15:36:23.9",31274,3,0,5.81,-0.79,-0.1,34.92,5.863463
"2025-09-23 15:36:23.95",31275,4,0,5.09,-0.78,-0.11,34.88,5.149418
"2025-09-23 15:36:24",31276,5,0,5.29,0.18,-0.18,34.89,5.293062
"2025-09-23 15:36:24.05",31277,6,1,5.68,0.56,-0.03,34.9,5.707539
"2025-09-23 15:36:24.1",31278,1,10,5.89,-0.12,0.01,34.88,5.891222
"2025-09-23 15:36:24.15",31279,2,38,6.15,-0.16,0.39,34.9,6.152081
"2025-09-23 15:36:24.2",31280,3,0,5.76,0.43,0.5,34.89,5.776028
"2025-09-23 15:36:24.25",31281,4,0,5.69,0.04,0.49,34.92,5.690141
"2025-09-23 15:36:24.3",31282,5,0,5.2,0.46,-0.95,34.9,5.220306
"2025-09-23 15:36:24.35",31283,6,1,4.69,0.03,-0.62,34.89,4.690096
"2025-09-23 15:36:24.4",31284,1,10,5.46,-0.42,-0.21,34.89,5.47613
"2025-09-23 15:36:24.45",31285,2,38,5.59,0,0.35,34.88,5.59
"2025-09-23 15:36:24.5",31286,3,0,5.23,-0.27,0.33,34.93,5.236965
"2025-09-23 15:36:24.55",31287,4,0,5.67,-0.74,-0.09,34.91,5.718085
"2025-09-23 15:36:24.6",31288,5,0,5.49,-0.31,-0.07,34.87,5.498745
"2025-09-23 15:36:24.65",31289,6,1,5.69,-0.02,-0.15,34.89,5.690035
"2025-09-23 15:36:24.7",31290,1,10,6.11,-0.26,0.25,34.86,6.11553
"2025-09-23 15:36:24.75",31291,2,38,6.01,-0.13,0.02,34.89,6.011406
"2025-09-23 15:36:24.8",31292,3,0,5.61,0.19,-0.07,34.92,5.613217
"2025-09-23 15:36:24.85",31293,4,0,5.64,0.58,0.11,34.89,5.669744
"2025-09-23 15:36:24.9",31294,5,0,5.9,0.11,0.02,34.9,5.901025
"2025-09-23 15:36:24.95",31295,6,1,5.76,0.15,-0.36,34.91,5.761953
"2025-09-23 15:36:25",31296,1,10,5.46,-0.14,-0.6,34.9,5.461794
"2025-09-23 15:36:25.05",31297,2,38,5.78,0.07,-0.16,34.89,5.780424
"2025-09-23 15:36:25.1",31298,3,0,5.67,-0.11,-0.05,34.88,5.671067
"2025-09-23 15:36:25.15",31299,4,0,6.31,-0.46,0.05,34.91,6.326745
"2025-09-23 15:36:25.2",31300,5,0,6.32,-0.44,0.24,34.89,6.335298
"2025-09-23 15:36:25.25",31301,6,1,6.08,-0.53,0.27,34.88,6.103056
"2025-09-23 15:36:25.3",31302,1,10,5.92,-0.47,0.33,34.9,5.938628
"2025-09-23 15:36:25.35",31303,2,38,5.56,-0.52,0.25,34.89,5.584263
"2025-09-23 15:36:25.4",31304,3,0,5.21,-0.28,0.22,34.9,5.217518
"2025-09-23 15:36:25.45",31305,4,0,4.7,0.04,0.3,34.89,4.70017
"2025-09-23 15:36:25.5",31306,5,0,4.8,-0.4,-0.58,34.89,4.816638
"2025-09-23 15:36:25.55",31307,6,1,4.69,0.62,-0.7,34.86,4.730804
"2025-09-23 15:36:25.6",31308,1,10,5.11,-0.06,-0.2,34.88,5.110352
"2025-09-23 15:36:25.65",31309,2,38,5.08,0.17,-0.02,34.89,5.082844
"2025-09-23 15:36:25.7",31310,3,0,5.54,0.04,0.26,34.88,5.540144
"2025-09-23 15:36:25.75",31311,4,0,5.82,0.04,0.26,34.89,5.820138
"2025-09-23 15:36:25.8",31312,5,0,5.98,-0.52,0.41,34.91,6.002566
"2025-09-23 15:36:25.85",31313,6,1,5.8,-0.1,-0.26,34.91,5.800862
"2025-09-23 15:36:25.9",31314,1,10,5.34,0.13,-0.23,34.9,5.341582
"2025-09-23 15:36:25.95",31315,2,38,5.5,-0.65,-0.11,34.89,5.538276
"2025-09-23 15:36:26",31316,3,0,5.42,0.39,0.58,34.93,5.434013
"2025-09-23 15:36:26.05",31317,4,0,5.31,0.31,0.75,34.88,5.319041
"2025-09-23 15:36:26.1",31318,5,0,5.21,0.53,0.31,34.89,5.236888
"2025-09-23 15:36:26.15",31319,6,1,5.36,-0.17,0.26,34.89,5.362695
"2025-09-23 15:36:26.2",31320,1,10,5.26,0.33,0.09,34.89,5.270342
"2025-09-23 15:36:26.25",31321,2,38,5.34,-0.14,0.11,34.92,5.341835
"2025-09-23 15:36:26.3",31322,3,0,5.88,-0.47,0.11,34.91,5.898754
"2025-09-23 15:36:26.35",31323,4,0,5.24,-0.12,-0.22,34.91,5.241374
"2025-09-23 15:36:26.4",31324,5,0,5.18,-0.08,-0.31,34.9,5.180617
"2025-09-23 15:36:26.45",31325,6,1,5.06,0.03,-0.53,34.9,5.060089
"2025-09-23 15:36:26.5",31326,1,10,5.33,-0.22,-0.29,34.89,5.334538
"2025-09-23 15:36:26.55",31327,2,38,5.49,0.27,0.07,34.89,5.496635
"2025-09-23 15:36:26.6",31328,3,0,5.51,0.07,0.14,34.9,5.510445
"2025-09-23 15:36:26.65",31329,4,0,4.99,0.16,-0.46,34.89,4.992564
"2025-09-23 15:36:26.7",31330,5,0,4.9,0.44,-0.2,34.89,4.919716
"2025-09-23 15:36:26.75",31331,6,1,4.84,0.22,-0.17,34.92,4.844998
"2025-09-23 15:36:26.8",31332,1,10,5.15,0.12,0.05,34.89,5.151398
"2025-09-23 15:36:26.85",31333,2,38,5.19,0.04,-0.13,34.88,5.190154
"2025-09-23 15:36:26.9",31334,3,0,5.11,0.06,-0.31,34.91,5.110352
"2025-09-23 15:36:26.95",31335,4,0,5.21,0.36,-0.61,34.89,5.222423
"2025-09-23 15:36:27",31336,5,0,5.49,0.06,-0.29,34.9,5.490327
"2025-09-23 15:36:27.05",31337,6,1,5.66,-0.13,0.02,34.89,5.661492
"2025-09-23 15:36:27.1",31338,1,10,6.05,-0.16,0.02,34.91,6.052116
"2025-09-23 15:36:27.15",31339,2,38,5.81,-0.17,0.31,34.89,5.812487
"2025-09-23 15:36:27.2",31340,3,0,5.24,0.08,-0.09,34.89,5.24061
"2025-09-23 15:36:27.25",31341,4,0,5.13,0.16,-0.42,34.9,5.132494
"2025-09-23 15:36:27.3",31342,5,0,4.67,0.15,-0.27,34.9,4.672408
"2025-09-23 15:36:27.35",31343,6,1,5.77,-0.17,0.29,34.87,5.772504
"2025-09-23 15:36:27.4",31344,1,10,5.51,0.41,-0.07,34.92,5.525233
"2025-09-23 15:36:27.45",31345,2,38,5.7,0.37,0.17,34.88,5.711996
"2025-09-23 15:36:27.5",31346,3,0,6.16,-0.13,-0.08,34.9,6.161371
"2025-09-23 15:36:27.55",31347,4,0,5.62,-0.25,-0.2,34.91,5.625558
"2025-09-23 15:36:27.6",31348,5,0,5.22,-0.01,0.1,34.86,5.220009
"2025-09-23 15:36:27.65",31349,6,1,5.66,0.36,-0.21,34.94,5.671437
"2025-09-23 15:36:27.7",31350,1,10,5.59,-0.11,-0.45,34.91,5.591082
"2025-09-23 15:36:27.75",31351,2,38,5.41,0.17,-0.86,34.91,5.41267
"2025-09-23 15:36:27.8",31352,3,0,5.6,0.01,-0.35,34.88,5.600009
"2025-09-23 15:36:27.85",31353,4,0,5.88,-0.11,0.02,34.9,5.881029
"2025-09-23 15:36:27.9",31354,5,0,5.96,-0.13,0.03,34.88,5.961418
"2025-09-23 15:36:27.95",31355,6,1,5.9,-0.1,0.27,34.89,5.900848
"2025-09-23 15:36:28",31356,1,10,5.96,-0.13,0.25,34.9,5.961418
"2025-09-23 15:36:28.05",31357,2,38,6.14,-0.11,0.26,34.9,6.140986
"2025-09-23 15:36:28.1",31358,3,0,6.33,0.02,0.16,34.92,6.330031
"2025-09-23 15:36:28.15",31359,4,0,5.8,-0.1,-0.23,34.92,5.800862
"2025-09-23 15:36:28.2",31360,5,0,6.03,-0.17,0.05,34.91,6.032396
"2025-09-23 15:36:28.25",31361,6,1,6.22,0.3,0.06,34.9,6.22723
"2025-09-23 15:36:28.3",31362,1,10,5.47,0.11,0.05,34.88,5.471106
"2025-09-23 15:36:28.35",31363,2,38,5.54,0.23,-0.08,34.89,5.544772
"2025-09-23 15:36:28.4",31364,3,0,5.59,0.09,0.29,34.9,5.590724
"2025-09-23 15:36:28.45",31365,4,0,5.41,-0.63,0.23,34.9,5.446558
"2025-09-23 15:36:28.5",31366,5,0,5.86,-0.61,0.01,34.92,5.891664
"2025-09-23 15:36:28.55",31367,6,1,6.11,-0.19,-0.01,34.89,6.112953
"2025-09-23 15:36:28.6",31368,1,10,5.89,-0.41,0.46,34.89,5.904252
"2025-09-23 15:36:28.65",31369,2,38,4.88,-0.11,-0.58,34.91,4.88124
"2025-09-23 15:36:28.7",31370,3,0,4.57,-0.08,-0.75,34.91,4.5707
"2025-09-23 15:36:28.75",31371,4,0,5.49,-0.13,-0.5,34.9,5.491538
"2025-09-23 15:36:28.8",31372,5,0,5.61,0,-0.21,34.88,5.61
"2025-09-23 15:36:28.85",31373,6,1,5.52,0.28,0.03,34.92,5.527097
"2025-09-23 15:36:28.9",31374,1,10,6.07,-0.14,-0.03,34.92,6.071614
"2025-09-23 15:36:28.95",31375,2,38,5.84,0.03,-0.19,34.9,5.840078
"2025-09-23 15:36:29",31376,3,0,5.83,0.14,-0.15,34.9,5.831681
"2025-09-23 15:36:29.05",31377,4,0,5.67,0.07,-0.16,34.89,5.670432
"2025-09-23 15:36:29.1",31378,5,0,5.68,0.01,0.13,34.89,5.680008
"2025-09-23 15:36:29.15",31379,6,1,5.8,-0.11,0.05,34.92,5.801044
"2025-09-23 15:36:29.2",31380,1,10,5.97,-0.1,0.07,34.86,5.970837
"2025-09-23 15:36:29.25",31381,2,38,5.91,-0.16,0.09,34.91,5.912165
"2025-09-23 15:36:29.3",31382,3,0,5.95,-0.31,0.11,34.88,5.95807
"2025-09-23 15:36:29.35",31383,4,0,6.1,0.11,0.04,34.89,6.100992
"2025-09-23 15:36:29.4",31384,5,0,6.09,-0.11,0.16,34.87,6.090994
"2025-09-23 15:36:29.45",31385,6,1,6.29,-0.29,0.04,34.9,6.296682
"2025-09-23 15:36:29.5",31386,1,10,6.18,-0.43,0.1,34.87,6.194941
"2025-09-23 15:36:29.55",31387,2,38,5.88,0.18,0.22,34.9,5.882754
"2025-09-23 15:36:29.6",31388,3,0,5.93,0.13,0.18,34.89,5.931425
"2025-09-23 15:36:29.65",31389,4,0,5.72,0.52,-0.08,34.86,5.743588
"2025-09-23 15:36:29.7",31390,5,0,6.08,0,0.12,34.9,6.08
"2025-09-23 15:36:29.75",31391,6,1,6.26,0.04,0.12,34.89,6.260128
"2025-09-23 15:36:29.8",31392,1,10,5.88,0.1,-0.3,34.9,5.88085
"2025-09-23 15:36:29.85",31393,2,38,5.56,0.22,-0.14,34.91,5.564351
"2025-09-23 15:36:29.9",31394,3,0,5.22,-0.08,-0.75,34.88,5.220612
"2025-09-23 15:36:29.95",31395,4,0,5.1,0.45,-0.31,34.91,5.119814
"2025-09-23 15:36:30",31396,5,0,5.21,-0.15,-0.04,34.87,5.212159
"2025-09-23 15:36:30.05",31397,6,1,5.78,-0.41,0.41,34.88,5.794523
"2025-09-23 15:36:30.1",31398,1,10,5.34,0.22,0.39,34.88,5.34453
"2025-09-23 15:36:30.15",31399,2,38,5.7,0.07,0.07,34.86,5.70043
"2025-09-23 15:36:30.2",31400,3,0,5.36,-0.28,-0.32,34.93,5.367309
"2025-09-23 15:36:30.25",31401,4,0,4.92,-0.57,-0.43,34.89,4.952908
"2025-09-23 15:36:30.3",31402,5,0,5.65,-0.14,0.2,34.9,5.651734
"2025-09-23 15:36:30.35",31403,6,1,5.48,0.36,-0.54,34.89,5.491812
"2025-09-23 15:36:30.4",31404,1,10,5.73,0.51,-0.17,34.89,5.752652
"2025-09-23 15:36:30.45",31405,2,38,5.95,-0.43,0,34.87,5.965517
"2025-09-23 15:36:30.5",31406,3,0,5.98,-0.09,0.2,34.91,5.980677
"2025-09-23 15:36:30.55",31407,4,0,5.99,-0.1,0.4,34.88,5.990834
"2025-09-23 15:36:30.6",31408,5,0,5.76,0.27,0.43,34.87,5.766324
"2025-09-23 15:36:30.65",31409,6,1,5.69,0.39,0.22,34.87,5.70335
"2025-09-23 15:36:30.7",31410,1,10,6.04,0.13,-0.19,34.88,6.041398
"2025-09-23 15:36:30.75",31411,2,38,5.72,0.25,0.05,34.9,5.72546
"2025-09-23 15:36:30.8",31412,3,0,6.02,-0.02,0.21,34.89,6.020033
"2025-09-23 15:36:30.85",31413,4,0,6.18,-0.47,0.19,34.88,6.197846
"2025-09-23 15:36:30.9",31414,5,0,5.9,-0.43,0.3,34.89,5.915649
"2025-09-23 15:36:30.95",31415,6,1,6.13,-0.54,0.12,34.88,6.153738
"2025-09-23 15:36:31",31416,1,10,5.67,0.45,0.24,34.88,5.687829
"2025-09-23 15:36:31.05",31417,2,38,4.97,0.47,-0.11,34.89,4.992174
"2025-09-23 15:36:31.1",31418,3,0,4.79,-0.25,-0.54,34.91,4.796519
"2025-09-23 15:36:31.15",31419,4,0,5.2,0.31,-0.26,34.86,5.209232
"2025-09-23 15:36:31.2",31420,5,0,5.51,0.02,-0.3,34.9,5.510036
"2025-09-23 15:36:31.25",31421,6,1,5.94,-0.14,-0.05,34.9,5.94165
"2025-09-23 15:36:31.3",31422,1,10,5.81,-0.19,0.21,34.87,5.813106
"2025-09-23 15:36:31.35",31423,2,38,5.99,0,0.14,34.9,5.99
"2025-09-23 15:36:31.4",31424,3,0,5.92,0.05,-0.14,34.92,5.920211
"2025-09-23 15:36:31.45",31425,4,0,5.73,0.02,-0.02,34.88,5.730035
"2025-09-23 15:36:31.5",31426,5,0,5.82,0.15,0.21,34.89,5.821933
"2025-09-23 15:36:31.55",31427,6,1,5.74,0.14,0.02,34.9,5.741707
"2025-09-23 15:36:31.6",31428,1,10,5.61,0.52,-0.05,34.88,5.634048
"2025-09-23 15:36:31.65",31429,2,38,5.46,0.18,0.12,34.89,5.462966
"2025-09-23 15:36:31.7",31430,3,0,5.47,0.12,0.09,34.91,5.471316
"2025-09-23 15:36:31.75",31431,4,0,5.36,0.15,0.27,34.91,5.362099
"2025-09-23 15:36:31.8",31432,5,0,5.31,0.04,-0.05,34.89,5.310151
"2025-09-23 15:36:31.85",31433,6,1,5.29,0.23,-0.08,34.89,5.294998
"2025-09-23 15:36:31.9",31434,1,10,5.18,-0.29,-0.35,34.9,5.188111
"2025-09-23 15:36:31.95",31435,2,38,4.92,0.36,-0.51,34.9,4.933153
"2025-09-23 15:36:32",31436,3,0,5.06,-0.19,-0.13,34.88,5.063566
"2025-09-23 15:36:32.05",31437,4,0,5.61,-0.84,-0.31,34.9,5.672539
"2025-09-23 15:36:32.1",31438,5,0,4.98,-0.1,-0.04,34.88,4.981004
"2025-09-23 15:36:32.15",31439,6,1,5.56,0.2,-0.48,34.87,5.563596
"2025-09-23 15:36:32.2",31440,1,10,5.74,-0.14,-0.16,34.88,5.741707
"2025-09-23 15:36:32.25",31441,2,38,5.74,-0.12,0.06,34.88,5.741254
"2025-09-23 15:36:32.3",31442,3,0,6.01,-0.14,-0.07,34.88,6.01163
"2025-09-23 15:36:32.35",31443,4,0,5.71,-0.14,0.05,34.87,5.711716
"2025-09-23 15:36:32.4",31444,5,0,5.39,0.45,-0.12,34.88,5.408752
"2025-09-23 15:36:32.45",31445,6,1,5.59,0.26,0.02,34.9,5.596044
"2025-09-23 15:36:32.5",31446,1,10,5.55,-0.13,-0.47,34.92,5.551522
"2025-09-23 15:36:32.55",31447,2,38,5.42,-0.1,0.19,34.88,5.420922
"2025-09-23 15:36:32.6",31448,3,0,5.74,-0.47,0.39,34.91,5.75921
"2025-09-23 15:36:32.65",31449,4,0,5.65,-0.62,-0.57,34.91,5.683916
"2025-09-23 15:36:32.7",31450,5,0,5.03,-0.15,-0.42,34.9,5.032236
"2025-09-23 15:36:32.75",31451,6,1,5.27,0.42,-0.3,34.87,5.28671
"2025-09-23 15:36:32.8",31452,1,10,5.79,-0.1,0.24,34.88,5.790864
"2025-09-23 15:36:32.85",31453,2,38,5.75,0.03,0.25,34.87,5.750078
"2025-09-23 15:36:32.9",31454,3,0,5.56,0.16,0.18,34.9,5.562302
"2025-09-23 15:36:32.95",31455,4,0,5.15,0.09,-0.19,34.88,5.150786
"2025-09-23 15:36:33",31456,5,0,5.16,0.5,-0.5,34.88,5.184168
"2025-09-23 15:36:33.05",31457,6,1,5.25,0.11,-0.27,34.88,5.251152
"2025-09-23 15:36:33.1",31458,1,10,5.71,-0.02,0.13,34.86,5.710035
"2025-09-23 15:36:33.15",31459,2,38,5.95,-0.14,0.26,34.88,5.951646
"2025-09-23 15:36:33.2",31460,3,0,6.3,-0.15,0.21,34.89,6.301786
"2025-09-23 15:36:33.25",31461,4,0,6.29,-0.02,0.09,34.89,6.290032
"2025-09-23 15:36:33.3",31462,5,0,5.99,0.01,0.27,34.9,5.990008
"2025-09-23 15:36:33.35",31463,6,1,6.29,-0.22,0.36,34.9,6.293846
"2025-09-23 15:36:33.4",31464,1,10,5.83,0.33,-0.58,34.9,5.839332
"2025-09-23 15:36:33.45",31465,2,38,5.6,0.15,-0.35,34.89,5.602008
"2025-09-23 15:36:33.5",31466,3,0,5.44,0.03,-0.36,34.9,5.440083
"2025-09-23 15:36:33.55",31467,4,0,5.57,-0.1,0.03,34.88,5.570898
"2025-09-23 15:36:33.6",31468,5,0,5.62,-0.14,0.42,34.87,5.621743
