"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 15:16:03.25",6861,3,0,5.7,0.28,-0.13,32.4,5.706873
"2025-09-23 15:16:03.3",6862,4,0,5.95,0.39,0.09,32.43,5.962768
"2025-09-23 15:16:03.35",6863,5,0,5.7,0.36,0.16,32.42,5.711357
"2025-09-23 15:16:03.4",6864,6,1,5.6,-0.23,0.15,32.42,5.604721
"2025-09-23 15:16:03.45",6865,1,10,5.68,0.27,0.16,32.44,5.686413
"2025-09-23 15:16:03.5",6866,2,38,6.27,-0.69,0.14,32.41,6.307852
"2025-09-23 15:16:03.55",6867,3,0,5.87,-0.49,0.2,32.42,5.890416
"2025-09-23 15:16:03.6",6868,4,0,5.24,0.19,0.4,32.41,5.243444
"2025-09-23 15:16:03.65",6869,5,0,5.2,-0.36,0.13,32.41,5.212446
"2025-09-23 15:16:03.7",6870,6,1,4.83,0.03,-0.08,32.43,4.830093
"2025-09-23 15:16:03.75",6871,1,10,5.2,-0.09,-0.28,32.42,5.200778
"2025-09-23 15:16:03.8",6872,2,38,5.56,0.6,0,32.42,5.59228
"2025-09-23 15:16:03.85",6873,3,0,5.31,0.44,0.06,32.42,5.328198
"2025-09-23 15:16:03.9",6874,4,0,5.63,0.01,0.13,32.42,5.630009
"2025-09-23 15:16:03.95",6875,5,0,5.73,0.38,-0.12,32.41,5.742587
"2025-09-23 15:16:04",6876,6,1,5.56,0.21,-0.14,32.45,5.563964
"2025-09-23 15:16:04.05",6877,1,10,5.79,0.05,-0.16,32.43,5.790216
"2025-09-23 15:16:04.1",6878,2,38,6.03,-0.18,0.12,32.39,6.032686
"2025-09-23 15:16:04.15",6879,3,0,6.5,-0.21,0.25,32.38,6.503392
"2025-09-23 15:16:04.2",6880,4,0,5.79,0.29,0.32,32.42,5.797258
"2025-09-23 15:16:04.25",6881,5,0,5.73,0.61,0.15,32.44,5.762378
"2025-09-23 15:16:04.3",6882,6,1,5.65,0.41,0.14,32.43,5.664856
"2025-09-23 15:16:04.35",6883,1,10,5.07,0.1,0.07,32.43,5.070986
"2025-09-23 15:16:04.4",6884,2,38,5.21,-0.23,-0.21,32.42,5.215074
"2025-09-23 15:16:04.45",6885,3,0,4.86,0.26,-0.58,32.46,4.86695
"2025-09-23 15:16:04.5",6886,4,0,4.85,0.34,-0.5,32.43,4.861903
"2025-09-23 15:16:04.55",6887,5,0,5.42,-0.07,-0.33,32.42,5.420452
"2025-09-23 15:16:04.6",6888,6,1,5.9,-0.12,0.17,32.43,5.90122
"2025-09-23 15:16:04.65",6889,1,10,5.72,0.41,0.01,32.42,5.734675
"2025-09-23 15:16:04.7",6890,2,38,5.34,0.47,-0.19,32.44,5.360644
"2025-09-23 15:16:04.75",6891,3,0,5.44,0.34,-0.15,32.41,5.450615
"2025-09-23 15:16:04.8",6892,4,0,5.9,-0.11,-0.13,32.4,5.901025
"2025-09-23 15:16:04.85",6893,5,0,5.78,-0.41,-0.16,32.39,5.794523
"2025-09-23 15:16:04.9",6894,6,1,5.78,-0.26,-0.04,32.38,5.785845
"2025-09-23 15:16:04.95",6895,1,10,5.58,-0.18,-0.15,32.4,5.582902
"2025-09-23 15:16:05",6896,2,38,5.69,0.49,0.05,32.44,5.71106
"2025-09-23 15:16:05.05",6897,3,0,6.08,0.01,0.13,32.39,6.080008
"2025-09-23 15:16:05.1",6898,4,0,6.08,-0.15,0.21,32.42,6.08185
"2025-09-23 15:16:05.15",6899,5,0,5.82,0.04,0.21,32.43,5.820138
"2025-09-23 15:16:05.2",6900,6,1,6.32,-0.15,0.17,32.4,6.32178
"2025-09-23 15:16:05.25",6901,1,10,5.92,-0.14,0.02,32.39,5.921655
"2025-09-23 15:16:05.3",6902,2,38,5.93,-0.15,-0.01,32.41,5.931897
"2025-09-23 15:16:05.35",6903,3,0,5.58,0.25,0.24,32.42,5.585598
"2025-09-23 15:16:05.4",6904,4,0,6.04,0.17,0.16,32.42,6.042392
"2025-09-23 15:16:05.45",6905,5,0,6.39,-0.18,0.15,32.41,6.392535
"2025-09-23 15:16:05.5",6906,6,1,5.94,-0.28,-0.36,32.39,5.946596
"2025-09-23 15:16:05.55",6907,1,10,5.61,0.03,-0.28,32.41,5.61008
"2025-09-23 15:16:05.6",6908,2,38,5.11,0.21,-0.72,32.45,5.114313
"2025-09-23 15:16:05.65",6909,3,0,5.32,0.18,-0.26,32.43,5.323044
"2025-09-23 15:16:05.7",6910,4,0,5.49,0.09,0.19,32.41,5.490738
"2025-09-23 15:16:05.75",6911,5,0,5.74,-0.15,0.32,32.4,5.741959
"2025-09-23 15:16:05.8",6912,6,1,5.98,-0.12,0.22,32.42,5.981204
"2025-09-23 15:16:05.85",6913,1,10,6.11,0.05,0.1,32.39,6.110205
"2025-09-23 15:16:05.9",6914,2,38,5.95,-0.14,-0.36,32.44,5.951646
"2025-09-23 15:16:05.95",6915,3,0,5.96,-0.29,-0.03,32.38,5.967051
"2025-09-23 15:16:06",6916,4,0,5.88,0.22,0.35,32.41,5.884114
"2025-09-23 15:16:06.05",6917,5,0,6,0.37,0.09,32.42,6.011398
"2025-09-23 15:16:06.1",6918,6,1,5.88,0.2,0.08,32.45,5.8834
"2025-09-23 15:16:06.15",6919,1,10,5.18,-0.22,-0.16,32.39,5.18467
"2025-09-23 15:16:06.2",6920,2,38,5.16,0.37,-0.37,32.42,5.173248
"2025-09-23 15:16:06.25",6921,3,0,5.87,-0.42,-0.36,32.39,5.885006
"2025-09-23 15:16:06.3",6922,4,0,5.54,0.34,-0.16,32.44,5.550423
"2025-09-23 15:16:06.35",6923,5,0,5.91,-0.16,-0.02,32.43,5.912165
"2025-09-23 15:16:06.4",6924,6,1,5.75,0.17,0.1,32.42,5.752512
"2025-09-23 15:16:06.45",6925,1,10,6.04,-0.13,0.05,32.43,6.041398
"2025-09-23 15:16:06.5",6926,2,38,6.02,-0.11,0.16,32.42,6.021005
"2025-09-23 15:16:06.55",6927,3,0,6.18,-0.23,0.15,32.41,6.184278
"2025-09-23 15:16:06.6",6928,4,0,5.87,-0.13,-0.18,32.43,5.871439
"2025-09-23 15:16:06.65",6929,5,0,5.58,0.11,-0.04,32.44,5.581084
"2025-09-23 15:16:06.7",6930,6,1,5.81,0.01,0.1,32.41,5.810008
"2025-09-23 15:16:06.75",6931,1,10,5.75,0.11,0.03,32.44,5.751052
"2025-09-23 15:16:06.8",6932,2,38,5.71,0.18,-0.02,32.42,5.712836
"2025-09-23 15:16:06.85",6933,3,0,6.02,0.38,0.1,32.43,6.031982
"2025-09-23 15:16:06.9",6934,4,0,6.23,0.13,0.09,32.42,6.231356
"2025-09-23 15:16:06.95",6935,5,0,6.34,0.3,0.12,32.42,6.347094
"2025-09-23 15:16:07",6936,6,1,5.7,0.12,-0.34,32.36,5.701263
"2025-09-23 15:16:07.05",6937,1,10,5.76,0.02,0.12,32.4,5.760035
"2025-09-23 15:16:07.1",6938,2,38,6.03,0.04,0.01,32.46,6.030133
"2025-09-23 15:16:07.15",6939,3,0,5.84,-0.12,-0.14,32.43,5.841233
"2025-09-23 15:16:07.2",6940,4,0,5.84,-0.19,0.12,32.4,5.84309
"2025-09-23 15:16:07.25",6941,5,0,5.8,-0.12,-0.21,32.41,5.801241
"2025-09-23 15:16:07.3",6942,6,1,5.69,0.17,0.05,32.41,5.692539
"2025-09-23 15:16:07.35",6943,1,10,5.87,-0.1,0.12,32.4,5.870852
"2025-09-23 15:16:07.4",6944,2,38,5.76,-0.16,0.45,32.42,5.762222
"2025-09-23 15:16:07.45",6945,3,0,5.26,-0.12,-0.52,32.41,5.261369
"2025-09-23 15:16:07.5",6946,4,0,4.91,0.22,-0.68,32.42,4.914926
"2025-09-23 15:16:07.55",6947,5,0,5.51,-0.18,-0.19,32.4,5.51294
"2025-09-23 15:16:07.6",6948,6,1,6.23,-0.11,-0.05,32.43,6.230971
"2025-09-23 15:16:07.65",6949,1,10,6.06,-0.17,-0.11,32.42,6.062384
"2025-09-23 15:16:07.7",6950,2,38,5.9,0.2,0.04,32.46,5.903389
"2025-09-23 15:16:07.75",6951,3,0,5.76,0.01,-0.01,32.42,5.760009
"2025-09-23 15:16:07.8",6952,4,0,5.98,-0.28,-0.23,32.39,5.986551
"2025-09-23 15:16:07.85",6953,5,0,5.65,0.11,-0.15,32.41,5.65107
"2025-09-23 15:16:07.9",6954,6,1,5.6,0.01,-0.18,32.45,5.600009
"2025-09-23 15:16:07.95",6955,1,10,5.29,0.03,-0.47,32.43,5.290085
"2025-09-23 15:16:08",6956,2,38,4.81,0.17,-0.48,32.44,4.813003
"2025-09-23 15:16:08.05",6957,3,0,5,0.15,-0.16,32.45,5.002249
"2025-09-23 15:16:08.1",6958,4,0,4.68,0.31,-0.49,32.41,4.690256
"2025-09-23 15:16:08.15",6959,5,0,5.21,0.43,0.15,32.42,5.227714
"2025-09-23 15:16:08.2",6960,6,1,4.61,0.16,-0.38,32.44,4.612776
"2025-09-23 15:16:08.25",6961,1,10,4.52,0.01,-0.63,32.43,4.520011
"2025-09-23 15:16:08.3",6962,2,38,4.69,-0.09,0.1,32.42,4.690864
"2025-09-23 15:16:08.35",6963,3,0,5.4,0.32,0.03,32.42,5.409474
"2025-09-23 15:16:08.4",6964,4,0,6.18,-0.17,0.02,32.43,6.182338
"2025-09-23 15:16:08.45",6965,5,0,6.17,-0.32,-0.42,32.41,6.178293
"2025-09-23 15:16:08.5",6966,6,1,5.75,0.18,-0.24,32.47,5.752817
"2025-09-23 15:16:08.55",6967,1,10,5.55,0.19,0.21,32.44,5.553251
"2025-09-23 15:16:08.6",6968,2,38,5.59,0.21,0.09,32.42,5.593943
"2025-09-23 15:16:08.65",6969,3,0,5.68,0.1,0.42,32.43,5.68088
"2025-09-23 15:16:08.7",6970,4,0,5.68,-0.5,0.08,32.39,5.701964
"2025-09-23 15:16:08.75",6971,5,0,5.93,-0.1,0.06,32.43,5.930843
"2025-09-23 15:16:08.8",6972,6,1,5.71,-0.53,0.03,32.4,5.734544
"2025-09-23 15:16:08.85",6973,1,10,5.37,0.13,0.12,32.44,5.371573
"2025-09-23 15:16:08.9",6974,2,38,5.73,-0.16,-0.05,32.43,5.732234
"2025-09-23 15:16:08.95",6975,3,0,5.34,-0.12,0.13,32.42,5.341348
"2025-09-23 15:16:09",6976,4,0,5.37,0.17,0.18,32.46,5.37269
"2025-09-23 15:16:09.05",6977,5,0,5.15,0.2,0.16,32.44,5.153882
"2025-09-23 15:16:09.1",6978,6,1,5.33,0.34,-0.02,32.44,5.340833
"2025-09-23 15:16:09.15",6979,1,10,5.85,-0.17,-0.14,32.4,5.85247
"2025-09-23 15:16:09.2",6980,2,38,5.46,-0.09,0.01,32.44,5.460742
"2025-09-23 15:16:09.25",6981,3,0,5.49,0.03,-0.09,32.42,5.490082
"2025-09-23 15:16:09.3",6982,4,0,5.67,0.12,0.2,32.42,5.67127
"2025-09-23 15:16:09.35",6983,5,0,6.17,-0.42,-0.16,32.42,6.184278
"2025-09-23 15:16:09.4",6984,6,1,5.97,0.05,-0.16,32.42,5.970209
"2025-09-23 15:16:09.45",6985,1,10,5.98,-0.41,-0.32,32.4,5.994038
"2025-09-23 15:16:09.5",6986,2,38,5.9,0.06,-0.12,32.45,5.900305
"2025-09-23 15:16:09.55",6987,3,0,5.96,0.21,-0.07,32.45,5.963698
"2025-09-23 15:16:09.6",6988,4,0,6.37,-0.13,-0.1,32.43,6.371326
"2025-09-23 15:16:09.65",6989,5,0,5.86,0.23,-0.24,32.44,5.864512
"2025-09-23 15:16:09.7",6990,6,1,5.63,0.12,0,32.42,5.631279
"2025-09-23 15:16:09.75",6991,1,10,6.18,-0.17,-0.13,32.42,6.182338
"2025-09-23 15:16:09.8",6992,2,38,5.8,-0.52,0.27,32.4,5.823264
"2025-09-23 15:16:09.85",6993,3,0,5.21,-0.08,0.02,32.41,5.210614
"2025-09-23 15:16:09.9",6994,4,0,5.39,-0.23,0.08,32.45,5.394905
"2025-09-23 15:16:09.95",6995,5,0,5.1,0.2,-0.42,32.4,5.10392
"2025-09-23 15:16:10",6996,6,1,4.93,0.45,-0.3,32.48,4.950495
"2025-09-23 15:16:10.05",6997,1,10,5,-0.09,-0.52,32.44,5.00081
"2025-09-23 15:16:10.1",6998,2,38,5.36,-0.02,-0.72,32.43,5.360037
"2025-09-23 15:16:10.15",6999,3,0,5.65,0.13,-0.3,32.38,5.651496
"2025-09-23 15:16:10.2",7000,4,0,5.78,0.11,-0.07,32.43,5.781047
"2025-09-23 15:16:10.25",7001,5,0,5.9,-0.26,0.2,32.42,5.905726
"2025-09-23 15:16:10.3",7002,6,1,5.77,0.16,0.2,32.44,5.772218
"2025-09-23 15:16:10.35",7003,1,10,5.66,0.19,-0.29,32.44,5.663188
"2025-09-23 15:16:10.4",7004,2,38,5.58,0.11,-0.11,32.44,5.581084
"2025-09-23 15:16:10.45",7005,3,0,5.49,-0.13,0.01,32.45,5.491538
"2025-09-23 15:16:10.5",7006,4,0,5.47,0.21,0.01,32.44,5.47403
"2025-09-23 15:16:10.55",7007,5,0,5.35,0.12,-0.01,32.45,5.351346
"2025-09-23 15:16:10.6",7008,6,1,5.44,-0.2,0.04,32.43,5.443676
"2025-09-23 15:16:10.65",7009,1,10,5.45,0.22,0.18,32.45,5.454438
"2025-09-23 15:16:10.7",7010,2,38,5.57,-0.1,0.19,32.44,5.570898
"2025-09-23 15:16:10.75",7011,3,0,5.44,0.17,-0.09,32.42,5.442656
"2025-09-23 15:16:10.8",7012,4,0,5.42,0.52,-0.05,32.45,5.444888
"2025-09-23 15:16:10.85",7013,5,0,5.52,0.61,-0.18,32.46,5.553603
"2025-09-23 15:16:10.9",7014,6,1,4.91,0.14,0.06,32.43,4.911996
"2025-09-23 15:16:10.95",7015,1,10,4.49,0.41,-0.42,32.46,4.50868
"2025-09-23 15:16:11",7016,2,38,4.51,0.56,-1.35,32.44,4.544634
"2025-09-23 15:16:11.05",7017,3,0,4.48,-0.47,-0.29,32.45,4.504587
"2025-09-23 15:16:11.1",7018,4,0,4.96,-0.62,-0.16,32.45,4.9986
"2025-09-23 15:16:11.15",7019,5,0,5.58,-0.1,-0.12,32.44,5.580896
"2025-09-23 15:16:11.2",7020,6,1,5.86,-0.12,-0.06,32.42,5.861229
"2025-09-23 15:16:11.25",7021,1,10,5.79,-0.24,-0.11,32.42,5.794972
"2025-09-23 15:16:11.3",7022,2,38,5.66,-0.2,0.15,32.43,5.663532
"2025-09-23 15:16:11.35",7023,3,0,5.6,-0.14,0.1,32.45,5.60175
"2025-09-23 15:16:11.4",7024,4,0,5.96,-0.11,0.39,32.45,5.961015
"2025-09-23 15:16:11.45",7025,5,0,5.55,0.16,-0.41,32.46,5.552306
"2025-09-23 15:16:11.5",7026,6,1,5.95,-0.12,-0.02,32.45,5.95121
"2025-09-23 15:16:11.55",7027,1,10,6.06,0.27,0.09,32.44,6.066012
"2025-09-23 15:16:11.6",7028,2,38,5.89,0,0.28,32.45,5.89
"2025-09-23 15:16:11.65",7029,3,0,5.86,0.52,0.06,32.46,5.883026
"2025-09-23 15:16:11.7",7030,4,0,5.38,0.12,0.05,32.45,5.381338
"2025-09-23 15:16:11.75",7031,5,0,5.68,-0.18,-0.13,32.46,5.682851
"2025-09-23 15:16:11.8",7032,6,1,5.19,0.11,-0.66,32.42,5.191166
"2025-09-23 15:16:11.85",7033,1,10,5.03,0.52,-0.53,32.46,5.056808
"2025-09-23 15:16:11.9",7034,2,38,5.04,0.21,-0.37,32.45,5.044373
"2025-09-23 15:16:11.95",7035,3,0,5.26,0.02,-0.17,32.43,5.260038
"2025-09-23 15:16:12",7036,4,0,5.28,0.19,0.02,32.46,5.283418
"2025-09-23 15:16:12.05",7037,5,0,5.63,0.02,0.13,32.44,5.630036
"2025-09-23 15:16:12.1",7038,6,1,5.51,-0.06,0.29,32.46,5.510327
"2025-09-23 15:16:12.15",7039,1,10,6.18,-0.43,0.09,32.45,6.194941
"2025-09-23 15:16:12.2",7040,2,38,6.17,-0.15,0.36,32.41,6.171823
"2025-09-23 15:16:12.25",7041,3,0,5.59,-0.2,0.84,32.42,5.593577
"2025-09-23 15:16:12.3",7042,4,0,5.52,0.72,0.09,32.5,5.566759
"2025-09-23 15:16:12.35",7043,5,0,5.34,-0.1,-0.07,32.45,5.340937
"2025-09-23 15:16:12.4",7044,6,1,5.57,0.23,0.1,32.45,5.574747
"2025-09-23 15:16:12.45",7045,1,10,5.84,-0.52,0.17,32.43,5.863105
"2025-09-23 15:16:12.5",7046,2,38,4.97,-0.45,-0.61,32.43,4.99033
"2025-09-23 15:16:12.55",7047,3,0,5.75,-0.25,-0.08,32.43,5.755432
"2025-09-23 15:16:12.6",7048,4,0,5.95,-0.14,-0.08,32.44,5.951646
"2025-09-23 15:16:12.65",7049,5,0,5.55,-0.11,-0.31,32.41,5.55109
"2025-09-23 15:16:12.7",7050,6,1,5.99,0.42,-0.1,32.47,6.004706
"2025-09-23 15:16:12.75",7051,1,10,6.17,-0.48,-0.2,32.43,6.188643
"2025-09-23 15:16:12.8",7052,2,38,6.14,-0.12,-0.27,32.4,6.141172
"2025-09-23 15:16:12.85",7053,3,0,5.62,0.21,-0.11,32.47,5.623922
"2025-09-23 15:16:12.9",7054,4,0,5.68,0.1,0.06,32.44,5.68088
"2025-09-23 15:16:12.95",7055,5,0,5.7,0.21,0.05,32.42,5.703867
"2025-09-23 15:16:13",7056,6,1,5.77,-0.08,-0.26,32.44,5.770554
"2025-09-23 15:16:13.05",7057,1,10,5.54,-0.14,0.07,32.41,5.541768
"2025-09-23 15:16:13.1",7058,2,38,5.31,0.14,0.06,32.46,5.311845
"2025-09-23 15:16:13.15",7059,3,0,5.64,0.01,0.54,32.48,5.640009
"2025-09-23 15:16:13.2",7060,4,0,5.09,0.52,-0.26,32.46,5.116493
"2025-09-23 15:16:13.25",7061,5,0,4.7,-0.09,0,32.45,4.700862
"2025-09-23 15:16:13.3",7062,6,1,5.18,0.03,-0.18,32.45,5.180087
"2025-09-23 15:16:13.35",7063,1,10,5.8,0.12,0.3,32.47,5.801241
"2025-09-23 15:16:13.4",7064,2,38,6.04,0.46,0.1,32.49,6.057491
"2025-09-23 15:16:13.45",7065,3,0,5.59,0.02,0.03,32.48,5.590036
"2025-09-23 15:16:13.5",7066,4,0,5.39,-0.13,0.15,32.47,5.391567
"2025-09-23 15:16:13.55",7067,5,0,5.38,-0.12,0.12,32.47,5.381338
"2025-09-23 15:16:13.6",7068,6,1,5.18,0.29,-0.43,32.44,5.188111
"2025-09-23 15:16:13.65",7069,1,10,5.03,-0.11,0.17,32.46,5.031203
"2025-09-23 15:16:13.7",7070,2,38,5.24,0.42,-0.05,32.46,5.256805
"2025-09-23 15:16:13.75",7071,3,0,4.78,0.19,-0.3,32.46,4.783775
"2025-09-23 15:16:13.8",7072,4,0,4.34,-0.05,-0.83,32.46,4.340288
"2025-09-23 15:16:13.85",7073,5,0,4.65,-0.06,-0.65,32.43,4.650387
"2025-09-23 15:16:13.9",7074,6,1,5.6,0.09,0.06,32.47,5.600723
"2025-09-23 15:16:13.95",7075,1,10,5.81,0.14,0.23,32.47,5.811686
"2025-09-23 15:16:14",7076,2,38,5.86,-0.24,-0.02,32.46,5.864912
"2025-09-23 15:16:14.05",7077,3,0,5.98,-0.19,0.05,32.45,5.983018
"2025-09-23 15:16:14.1",7078,4,0,5.63,-0.11,0.03,32.44,5.631074
"2025-09-23 15:16:14.15",7079,5,0,5.53,0.2,0.05,32.46,5.533616
"2025-09-23 15:16:14.2",7080,6,1,5.27,0.18,0.25,32.47,5.273073
"2025-09-23 15:16:14.25",7081,1,10,4.9,0,0.42,32.47,4.9
"2025-09-23 15:16:14.3",7082,2,38,5.03,0.55,-0.16,32.45,5.05998
"2025-09-23 15:16:14.35",7083,3,0,5.14,0,-0.11,32.48,5.14
"2025-09-23 15:16:14.4",7084,4,0,5.41,0.41,-0.03,32.47,5.425514
"2025-09-23 15:16:14.45",7085,5,0,5.6,-0.25,0.53,32.42,5.605578
"2025-09-23 15:16:14.5",7086,6,1,5.4,0.89,-0.23,32.49,5.472851
"2025-09-23 15:16:14.55",7087,1,10,5.88,-0.01,-0.07,32.46,5.880009
"2025-09-23 15:16:14.6",7088,2,38,5.63,0.23,-0.02,32.43,5.634696
"2025-09-23 15:16:14.65",7089,3,0,5.48,0.12,-0.61,32.48,5.481314
"2025-09-23 15:16:14.7",7090,4,0,5.51,-0.09,-0.32,32.46,5.510735
"2025-09-23 15:16:14.75",7091,5,0,5.38,0.3,-0.14,32.49,5.388358
"2025-09-23 15:16:14.8",7092,6,1,5.34,0.35,-0.14,32.47,5.351458
"2025-09-23 15:16:14.85",7093,1,10,5.58,0.25,-0.02,32.45,5.585598
"2025-09-23 15:16:14.9",7094,2,38,6.2,-0.26,0.11,32.45,6.205449
"2025-09-23 15:16:14.95",7095,3,0,6.21,-0.12,0.02,32.45,6.21116
"2025-09-23 15:16:15",7096,4,0,6.16,0.03,0.12,32.42,6.160073
"2025-09-23 15:16:15.05",7097,5,0,6.14,0.04,-0.04,32.47,6.14013
"2025-09-23 15:16:15.1",7098,6,1,5.58,0.01,-0.56,32.43,5.580008
"2025-09-23 15:16:15.15",7099,1,10,5.52,0.2,0.03,32.43,5.523622
"2025-09-23 15:16:15.2",7100,2,38,6.17,-0.29,0.29,32.43,6.176812
"2025-09-23 15:16:15.25",7101,3,0,6.32,-0.58,-0.26,32.43,6.346558
"2025-09-23 15:16:15.3",7102,4,0,6.01,0.24,-0.08,32.48,6.01479
"2025-09-23 15:16:15.35",7103,5,0,5.91,0.02,0.06,32.47,5.910034
"2025-09-23 15:16:15.4",7104,6,1,5.62,0.19,0.19,32.49,5.623211
"2025-09-23 15:16:15.45",7105,1,10,5.86,0.12,0.16,32.46,5.861229
"2025-09-23 15:16:15.5",7106,2,38,5.72,0.15,0.37,32.46,5.721966
"2025-09-23 15:16:15.55",7107,3,0,5.48,0.22,0.31,32.48,5.484414
"2025-09-23 15:16:15.6",7108,4,0,5.26,0.53,0.02,32.48,5.286634
"2025-09-23 15:16:15.65",7109,5,0,4.6,0.11,-0.39,32.45,4.601315
"2025-09-23 15:16:15.7",7110,6,1,5.4,0.57,-0.13,32.46,5.43
"2025-09-23 15:16:15.75",7111,1,10,5.44,0.09,-0.06,32.45,5.440744
"2025-09-23 15:16:15.8",7112,2,38,5.35,0.02,0.02,32.45,5.350038
"2025-09-23 15:16:15.85",7113,3,0,5.17,-0.27,-0.03,32.44,5.177046
"2025-09-23 15:16:15.9",7114,4,0,5.54,-0.1,-0.16,32.44,5.540902
"2025-09-23 15:16:15.95",7115,5,0,5.63,0.16,-0.23,32.47,5.632273
"2025-09-23 15:16:16",7116,6,1,5.69,0.38,0.03,32.48,5.702675
"2025-09-23 15:16:16.05",7117,1,10,5.91,-0.3,0.33,32.45,5.917609
"2025-09-23 15:16:16.1",7118,2,38,5.47,0.01,-0.14,32.45,5.470009
"2025-09-23 15:16:16.15",7119,3,0,5.1,0.21,0.06,32.45,5.104322
"2025-09-23 15:16:16.2",7120,4,0,5.36,0.32,-0.11,32.47,5.369544
"2025-09-23 15:16:16.25",7121,5,0,4.97,0.87,-0.09,32.48,5.045572
"2025-09-23 15:16:16.3",7122,6,1,5.69,-0.11,-0.58,32.47,5.691064
"2025-09-23 15:16:16.35",7123,1,10,5.43,0.51,0.33,32.48,5.453898
"2025-09-23 15:16:16.4",7124,2,38,5.41,0.18,-0.46,32.5,5.412994
"2025-09-23 15:16:16.45",7125,3,0,5.6,0.08,-0.48,32.47,5.600571
"2025-09-23 15:16:16.5",7126,4,0,5.77,0.12,0.17,32.46,5.771248
"2025-09-23 15:16:16.55",7127,5,0,6.37,-0.24,-0.03,32.45,6.374519
"2025-09-23 15:16:16.6",7128,6,1,6.14,-0.12,-0.17,32.46,6.141172
"2025-09-23 15:16:16.65",7129,1,10,5.51,0.24,-0.54,32.45,5.515224
"2025-09-23 15:16:16.7",7130,2,38,5.19,0.23,-0.39,32.45,5.195094
"2025-09-23 15:16:16.75",7131,3,0,5.59,0.08,-0.21,32.46,5.590572
"2025-09-23 15:16:16.8",7132,4,0,5.72,0.35,0.19,32.48,5.730698
"2025-09-23 15:16:16.85",7133,5,0,5.52,0.11,0.21,32.44,5.521096
"2025-09-23 15:16:16.9",7134,6,1,5.39,0.06,0.35,32.43,5.390334
"2025-09-23 15:16:16.95",7135,1,10,5.47,-0.85,0.11,32.44,5.535648
"2025-09-23 15:16:17",7136,2,38,5.08,-0.57,-0.28,32.4,5.111878
"2025-09-23 15:16:17.05",7137,3,0,5.09,0.4,-0.18,32.46,5.105693
"2025-09-23 15:16:17.1",7138,4,0,5.25,0.29,0.14,32.47,5.258004
"2025-09-23 15:16:17.15",7139,5,0,5.36,0.14,0.06,32.47,5.361828
"2025-09-23 15:16:17.2",7140,6,1,5.52,-0.77,-0.5,32.44,5.573446
"2025-09-23 15:16:17.25",7141,1,10,4.87,-0.21,-0.37,32.42,4.874526
"2025-09-23 15:16:17.3",7142,2,38,4.75,0.76,0.28,32.46,4.810416
"2025-09-23 15:16:17.35",7143,3,0,4.7,0.49,0.36,32.47,4.725474
"2025-09-23 15:16:17.4",7144,4,0,4.51,0.79,-0.56,32.46,4.578668
"2025-09-23 15:16:17.45",7145,5,0,4.12,0.78,-0.5,32.47,4.193185
"2025-09-23 15:16:17.5",7146,6,1,3.92,0.17,-0.6,32.46,3.923684
"2025-09-23 15:16:17.55",7147,1,10,4.41,0.4,-0.75,32.44,4.428104
"2025-09-23 15:16:17.6",7148,2,38,5.48,-0.09,-0.19,32.46,5.480739
"2025-09-23 15:16:17.65",7149,3,0,5.54,0.09,-0.1,32.48,5.540731
"2025-09-23 15:16:17.7",7150,4,0,5.72,0.16,-0.21,32.49,5.722237
"2025-09-23 15:16:17.75",7151,5,0,5.8,0.36,0.06,32.49,5.811162
"2025-09-23 15:16:17.8",7152,6,1,5.7,0.24,-0.25,32.46,5.70505
"2025-09-23 15:16:17.85",7153,1,10,5.5,0.08,0.28,32.47,5.500582
"2025-09-23 15:16:17.9",7154,2,38,4.97,0.15,-0.21,32.51,4.972263
"2025-09-23 15:16:17.95",7155,3,0,5.17,-0.13,-0.5,32.46,5.171634
"2025-09-23 15:16:18",7156,4,0,5.9,0.01,-0.3,32.43,5.900009
"2025-09-23 15:16:18.05",7157,5,0,5.58,0.25,-0.12,32.48,5.585598
"2025-09-23 15:16:18.1",7158,6,1,5.88,-0.19,0.15,32.45,5.883069
"2025-09-23 15:16:18.15",7159,1,10,5.67,0.17,0.26,32.47,5.672548
"2025-09-23 15:16:18.2",7160,2,38,5.81,0.41,0.19,32.49,5.824448
"2025-09-23 15:16:18.25",7161,3,0,6.21,-0.15,-0.19,32.47,6.211812
"2025-09-23 15:16:18.3",7162,4,0,5.72,0.25,-0.03,32.45,5.72546
"2025-09-23 15:16:18.35",7163,5,0,5.46,0.21,0.18,32.48,5.464037
"2025-09-23 15:16:18.4",7164,6,1,5.57,-0.09,0.32,32.48,5.570727
"2025-09-23 15:16:18.45",7165,1,10,5.63,0.1,0.29,32.46,5.630888
"2025-09-23 15:16:18.5",7166,2,38,5.49,0.41,-0.27,32.45,5.505288
"2025-09-23 15:16:18.55",7167,3,0,5.42,0.01,-0.32,32.46,5.420009
"2025-09-23 15:16:18.6",7168,4,0,5.82,0.24,-0.01,32.47,5.824946
"2025-09-23 15:16:18.65",7169,5,0,6.01,0.22,-0.02,32.5,6.014026
"2025-09-23 15:16:18.7",7170,6,1,5.79,0.14,0.06,32.46,5.791692
"2025-09-23 15:16:18.75",7171,1,10,5.98,-0.12,0.14,32.45,5.981204
